-3.212506473064422607e-01,-5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00
8.710380196571350098e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.209239840507507324e-01,-5.000000000000000000e-01,1.428571492433547974e-01,0.000000000000000000e+00
3.572260439395904541e-01,5.000000000000000000e-01,-7.142857313156127930e-01,0.000000000000000000e+00
8.376468420028686523e-01,0.000000000000000000e+00,1.428571492433547974e-01,1.000000000000000000e+00
9.743130803108215332e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00
-4.753239750862121582e-01,-5.000000000000000000e-01,4.285714328289031982e-01,0.000000000000000000e+00
-5.332875847816467285e-01,0.000000000000000000e+00,1.428571492433547974e-01,1.000000000000000000e+00
-5.739378929138183594e-01,0.000000000000000000e+00,-1.428571492433547974e-01,1.000000000000000000e+00
-9.223572611808776855e-01,-1.000000000000000000e+00,-1.428571492433547974e-01,1.000000000000000000e+00
7.643538713455200195e-01,-5.000000000000000000e-01,-7.142857313156127930e-01,0.000000000000000000e+00
7.867763638496398926e-01,5.000000000000000000e-01,7.142857313156127930e-01,0.000000000000000000e+00
7.527428865432739258e-01,-5.000000000000000000e-01,4.285714328289031982e-01,0.000000000000000000e+00
4.353323206305503845e-02,5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00
-7.502689361572265625e-01,5.000000000000000000e-01,7.142857313156127930e-01,0.000000000000000000e+00
9.955192804336547852e-01,5.000000000000000000e-01,4.285714328289031982e-01,0.000000000000000000e+00
1.668597608804702759e-01,0.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00
-9.833039045333862305e-01,-5.000000000000000000e-01,-1.428571492433547974e-01,0.000000000000000000e+00
-1.120067164301872253e-01,-5.000000000000000000e-01,-7.142857313156127930e-01,0.000000000000000000e+00
-8.763733506202697754e-01,1.000000000000000000e+00,1.428571492433547974e-01,1.000000000000000000e+00
-1.779384911060333252e-01,5.000000000000000000e-01,-7.142857313156127930e-01,0.000000000000000000e+00
-3.271194547414779663e-02,5.000000000000000000e-01,-4.285714328289031982e-01,0.000000000000000000e+00
3.588758111000061035e-01,5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00
-5.291814208030700684e-01,1.000000000000000000e+00,-4.285714328289031982e-01,1.000000000000000000e+00
1.315343379974365234e-01,1.000000000000000000e+00,-4.285714328289031982e-01,1.000000000000000000e+00
-8.630131483078002930e-01,5.000000000000000000e-01,1.428571492433547974e-01,0.000000000000000000e+00
9.493872523307800293e-01,-5.000000000000000000e-01,4.285714328289031982e-01,0.000000000000000000e+00
1.665181219577789307e-01,-5.000000000000000000e-01,-1.000000000000000000e+00,0.000000000000000000e+00
-5.728225111961364746e-01,5.000000000000000000e-01,7.142857313156127930e-01,0.000000000000000000e+00
9.250964522361755371e-01,1.000000000000000000e+00,7.142857313156127930e-01,1.000000000000000000e+00
5.534322261810302734e-01,-1.000000000000000000e+00,-4.285714328289031982e-01,1.000000000000000000e+00
-4.004734754562377930e-01,-1.000000000000000000e+00,1.428571492433547974e-01,1.000000000000000000e+00
-4.914141893386840820e-01,-1.000000000000000000e+00,-1.428571492433547974e-01,1.000000000000000000e+00
-3.935978114604949951e-01,-1.000000000000000000e+00,4.285714328289031982e-01,1.000000000000000000e+00
-2.498194947838783264e-02,5.000000000000000000e-01,-4.285714328289031982e-01,0.000000000000000000e+00
7.849378585815429688e-01,0.000000000000000000e+00,-4.285714328289031982e-01,1.000000000000000000e+00
-7.669158279895782471e-03,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00
1.143026053905487061e-01,5.000000000000000000e-01,4.285714328289031982e-01,0.000000000000000000e+00
6.973440051078796387e-01,5.000000000000000000e-01,1.428571492433547974e-01,0.000000000000000000e+00
6.930592060089111328e-01,1.000000000000000000e+00,-4.285714328289031982e-01,1.000000000000000000e+00
3.143230378627777100e-01,1.000000000000000000e+00,-7.142857313156127930e-01,1.000000000000000000e+00
5.303850769996643066e-02,1.000000000000000000e+00,-4.285714328289031982e-01,1.000000000000000000e+00
8.548617959022521973e-01,0.000000000000000000e+00,-1.428571492433547974e-01,1.000000000000000000e+00
4.442402422428131104e-01,-1.000000000000000000e+00,-4.285714328289031982e-01,1.000000000000000000e+00
-8.641204237937927246e-01,0.000000000000000000e+00,-7.142857313156127930e-01,1.000000000000000000e+00
-5.547293424606323242e-01,-5.000000000000000000e-01,-1.000000000000000000e+00,0.000000000000000000e+00
-2.721400931477546692e-02,0.000000000000000000e+00,-1.428571492433547974e-01,1.000000000000000000e+00
-4.033321738243103027e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.790454506874084473e-01,-5.000000000000000000e-01,7.142857313156127930e-01,0.000000000000000000e+00
-7.302951216697692871e-01,-5.000000000000000000e-01,4.285714328289031982e-01,0.000000000000000000e+00
9.925215244293212891e-01,1.000000000000000000e+00,4.285714328289031982e-01,1.000000000000000000e+00
3.862292468547821045e-01,1.000000000000000000e+00,1.428571492433547974e-01,1.000000000000000000e+00
2.664798796176910400e-01,-5.000000000000000000e-01,-4.285714328289031982e-01,0.000000000000000000e+00
2.648584842681884766e-01,-5.000000000000000000e-01,-1.428571492433547974e-01,0.000000000000000000e+00
-7.811148166656494141e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00
-8.292834758758544922e-01,-5.000000000000000000e-01,4.285714328289031982e-01,0.000000000000000000e+00
4.228844940662384033e-01,5.000000000000000000e-01,-1.428571492433547974e-01,0.000000000000000000e+00
-6.868714690208435059e-01,1.000000000000000000e+00,-7.142857313156127930e-01,1.000000000000000000e+00
9.502655267715454102e-01,5.000000000000000000e-01,7.142857313156127930e-01,0.000000000000000000e+00
7.489220499992370605e-01,5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00
5.350245237350463867e-01,-5.000000000000000000e-01,-4.285714328289031982e-01,0.000000000000000000e+00
3.146940469741821289e-01,-5.000000000000000000e-01,-4.285714328289031982e-01,0.000000000000000000e+00
7.529435157775878906e-01,5.000000000000000000e-01,-7.142857313156127930e-01,0.000000000000000000e+00
-9.273262023925781250e-01,5.000000000000000000e-01,7.142857313156127930e-01,0.000000000000000000e+00
-8.871656656265258789e-01,-1.000000000000000000e+00,7.142857313156127930e-01,1.000000000000000000e+00
2.073545753955841064e-01,-5.000000000000000000e-01,-4.285714328289031982e-01,0.000000000000000000e+00
5.307481288909912109e-01,-5.000000000000000000e-01,-4.285714328289031982e-01,0.000000000000000000e+00
-8.878180384635925293e-01,1.000000000000000000e+00,-4.285714328289031982e-01,1.000000000000000000e+00
-2.642177939414978027e-01,0.000000000000000000e+00,-1.428571492433547974e-01,1.000000000000000000e+00
4.447017610073089600e-01,5.000000000000000000e-01,4.285714328289031982e-01,0.000000000000000000e+00
2.196997404098510742e-01,5.000000000000000000e-01,-1.000000000000000000e+00,0.000000000000000000e+00
1.120202392339706421e-01,5.000000000000000000e-01,-7.142857313156127930e-01,0.000000000000000000e+00
8.225121498107910156e-01,0.000000000000000000e+00,1.428571492433547974e-01,1.000000000000000000e+00
1.574524492025375366e-01,-1.000000000000000000e+00,1.428571492433547974e-01,1.000000000000000000e+00
7.243763804435729980e-01,0.000000000000000000e+00,4.285714328289031982e-01,1.000000000000000000e+00
