-4.539021849632263184e-02,1.000000000000000000e+00,-1.428571492433547974e-01,0.000000000000000000e+00
8.767248988151550293e-01,1.000000000000000000e+00,1.428571492433547974e-01,1.000000000000000000e+00
4.310483336448669434e-01,5.000000000000000000e-01,-7.142857313156127930e-01,0.000000000000000000e+00
7.682468295097351074e-01,-1.000000000000000000e+00,-1.428571492433547974e-01,0.000000000000000000e+00
1.406225860118865967e-01,5.000000000000000000e-01,-1.000000000000000000e+00,1.000000000000000000e+00
-3.964326977729797363e-01,5.000000000000000000e-01,-1.000000000000000000e+00,1.000000000000000000e+00
-1.054876483976840973e-02,1.000000000000000000e+00,7.142857313156127930e-01,1.000000000000000000e+00
6.687720417976379395e-01,-5.000000000000000000e-01,-1.428571492433547974e-01,0.000000000000000000e+00
1.544258296489715576e-01,-5.000000000000000000e-01,1.428571492433547974e-01,1.000000000000000000e+00
-9.596734046936035156e-01,0.000000000000000000e+00,-7.142857313156127930e-01,0.000000000000000000e+00
4.141775667667388916e-01,1.000000000000000000e+00,1.428571492433547974e-01,1.000000000000000000e+00
8.134716153144836426e-01,-5.000000000000000000e-01,7.142857313156127930e-01,1.000000000000000000e+00
6.201096773147583008e-01,0.000000000000000000e+00,1.428571492433547974e-01,1.000000000000000000e+00
-4.088590741157531738e-01,-5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00
-5.497492477297782898e-02,0.000000000000000000e+00,-4.285714328289031982e-01,1.000000000000000000e+00
-5.235534533858299255e-02,5.000000000000000000e-01,-1.000000000000000000e+00,1.000000000000000000e+00
-2.566037476062774658e-01,-5.000000000000000000e-01,-1.000000000000000000e+00,1.000000000000000000e+00
-9.387164115905761719e-01,1.000000000000000000e+00,-4.285714328289031982e-01,1.000000000000000000e+00
-4.867057502269744873e-01,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00
8.592954874038696289e-01,1.000000000000000000e+00,-4.285714328289031982e-01,1.000000000000000000e+00
-8.679993748664855957e-01,-5.000000000000000000e-01,1.428571492433547974e-01,1.000000000000000000e+00
-6.289784312248229980e-01,-5.000000000000000000e-01,4.285714328289031982e-01,0.000000000000000000e+00
9.656868577003479004e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
7.848368287086486816e-01,1.000000000000000000e+00,1.428571492433547974e-01,1.000000000000000000e+00
-7.092175632715225220e-02,0.000000000000000000e+00,-4.285714328289031982e-01,1.000000000000000000e+00
-6.940019130706787109e-02,5.000000000000000000e-01,7.142857313156127930e-01,1.000000000000000000e+00
-4.528650045394897461e-01,5.000000000000000000e-01,-1.000000000000000000e+00,1.000000000000000000e+00
-6.182936429977416992e-01,1.000000000000000000e+00,-1.428571492433547974e-01,0.000000000000000000e+00
-6.887931227684020996e-01,5.000000000000000000e-01,-1.000000000000000000e+00,1.000000000000000000e+00
-5.737739801406860352e-01,-5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00
-7.842352986335754395e-01,1.000000000000000000e+00,-4.285714328289031982e-01,1.000000000000000000e+00
8.322259187698364258e-01,0.000000000000000000e+00,-7.142857313156127930e-01,0.000000000000000000e+00
-1.103561650961637497e-02,-5.000000000000000000e-01,-1.428571492433547974e-01,0.000000000000000000e+00
7.429239153861999512e-01,5.000000000000000000e-01,4.285714328289031982e-01,0.000000000000000000e+00
-4.228067100048065186e-01,5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00
4.134253785014152527e-02,0.000000000000000000e+00,-1.428571492433547974e-01,0.000000000000000000e+00
8.628168106079101562e-01,-1.000000000000000000e+00,-7.142857313156127930e-01,0.000000000000000000e+00
-1.330958902835845947e-01,-5.000000000000000000e-01,7.142857313156127930e-01,1.000000000000000000e+00
-1.745936721563339233e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.585755884647369385e-01,-5.000000000000000000e-01,-1.428571492433547974e-01,0.000000000000000000e+00
4.934963881969451904e-01,-1.000000000000000000e+00,7.142857313156127930e-01,1.000000000000000000e+00
-8.666571378707885742e-01,0.000000000000000000e+00,-7.142857313156127930e-01,0.000000000000000000e+00
4.262098297476768494e-02,0.000000000000000000e+00,4.285714328289031982e-01,0.000000000000000000e+00
4.465471208095550537e-01,5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00
-5.811436101794242859e-02,5.000000000000000000e-01,7.142857313156127930e-01,1.000000000000000000e+00
-1.470518708229064941e-01,-1.000000000000000000e+00,7.142857313156127930e-01,1.000000000000000000e+00
6.028744578361511230e-02,5.000000000000000000e-01,7.142857313156127930e-01,1.000000000000000000e+00
1.741337329149246216e-01,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00
-9.071146249771118164e-01,5.000000000000000000e-01,-7.142857313156127930e-01,0.000000000000000000e+00
-4.328870475292205811e-01,-1.000000000000000000e+00,4.285714328289031982e-01,0.000000000000000000e+00
-9.890000522136688232e-02,0.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00
7.323792576789855957e-01,5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00
-6.050472855567932129e-01,5.000000000000000000e-01,-4.285714328289031982e-01,1.000000000000000000e+00
4.384203255176544189e-01,5.000000000000000000e-01,-1.000000000000000000e+00,1.000000000000000000e+00
6.559709459543228149e-02,-1.000000000000000000e+00,-1.428571492433547974e-01,0.000000000000000000e+00
-1.977309733629226685e-01,1.000000000000000000e+00,1.428571492433547974e-01,1.000000000000000000e+00
5.549614429473876953e-01,5.000000000000000000e-01,1.428571492433547974e-01,1.000000000000000000e+00
-7.376592159271240234e-01,5.000000000000000000e-01,-1.000000000000000000e+00,1.000000000000000000e+00
-5.352542996406555176e-01,5.000000000000000000e-01,1.428571492433547974e-01,1.000000000000000000e+00
-1.766069792211055756e-02,5.000000000000000000e-01,-1.428571492433547974e-01,0.000000000000000000e+00
